264	257	263	264	259	257	259
277	280	271	277	277	272	269
300	288	291	282	287	287	282
301	266	257	260	253	259	260
215	183	169	168	172	169	176
205	229	193	179	178	182	179
216	218	243	205	189	188	192
259	223	224	250	210	194	193
293	268	231	231	258	216	200
372	305	278	239	239	267	224
357	380	311	283	244	244	272
313	356	379	311	283	244	244
272	303	344	367	302	276	237
208	256	285	324	346	285	261
174	187	232	259	295	316	261
112	138	148	185	209	239	257
79	72	89	97	122	140	162
52	51	48	54	61	75	88
4269	4260	4256	4235	4184	4110	4016
