2230	2272	2159	2041	1935	1883	1858
2300	2263	2308	2196	2076	1969	1918
2610	2351	2317	2365	2251	2127	2018
2788	2637	2413	2391	2442	2344	2234
2583	2433	2345	2186	2174	2229	2156
2111	2006	1873	1804	1660	1654	1707
2148	2102	2005	1873	1804	1661	1659
2228	2159	2115	2021	1887	1818	1673
2327	2214	2149	2106	2015	1881	1810
2790	2292	2181	2118	2077	1990	1857
2989	2720	2235	2128	2071	2032	1948
2525	2877	2617	2153	2051	2000	1964
2029	2405	2739	2494	2055	1961	1915
1576	1920	2275	2596	2370	1956	1872
1325	1439	1754	2083	2384	2184	1805
952	1124	1220	1495	1782	2051	1888
787	713	840	919	1134	1360	1577
826	804	754	800	870	1022	1224
37124	36731	36299	35769	35038	34122	33083
