1588	1638	1652	1671	1674	1670	1665
1814	1702	1750	1759	1775	1776	1770
1837	1932	1806	1853	1859	1873	1872
1776	1744	1838	1720	1767	1776	1793
1312	1293	1295	1387	1306	1354	1369
1328	1329	1307	1316	1410	1331	1378
1391	1476	1470	1438	1444	1545	1460
1661	1509	1591	1582	1541	1545	1651
1777	1719	1558	1640	1630	1587	1588
2083	1803	1741	1577	1660	1650	1606
2042	2080	1799	1737	1574	1658	1649
1779	2048	2080	1799	1737	1576	1662
1508	1755	2016	2046	1771	1712	1557
1049	1452	1685	1937	1968	1707	1653
807	971	1340	1559	1797	1831	1592
532	668	802	1114	1305	1513	1550
358	387	487	590	828	980	1146
228	313	373	466	579	782	991
24870	25819	26590	27191	27625	27866	27952
