2226	2197	2104	2087	2095	2105	2095
2167	2210	2188	2097	2081	2090	2101
2315	2167	2209	2190	2100	2084	2093
2496	2406	2264	2304	2288	2202	2189
2192	2255	2119	2049	2104	2114	2056
1895	1846	1919	1805	1743	1805	1812
2032	1909	1862	1934	1819	1758	1824
2051	2002	1887	1845	1918	1804	1745
2163	2003	1963	1853	1814	1888	1775
2475	2120	1964	1928	1822	1785	1859
2540	2418	2072	1923	1890	1788	1752
2215	2433	2317	1990	1850	1821	1726
1964	2076	2281	2176	1873	1745	1722
1538	1796	1898	2093	2003	1729	1615
1170	1304	1531	1630	1806	1737	1505
817	928	1036	1227	1317	1469	1421
740	570	651	733	878	952	1073
467	554	523	555	619	730	830
33463	33194	32788	32419	32020	31606	31193
