18011	Boone	1925	2026	2164	2322	2450	2552	2643
18011	Boone	2085	2286	2361	2489	2646	2775	2882
18011	Boone	2346	2373	2566	2625	2749	2908	3042
18011	Boone	1966	2261	2281	2463	2519	2641	2795
18011	Boone	1175	1336	1536	1550	1665	1705	1789
18011	Boone	1485	1536	1699	1924	1923	2056	2093
18011	Boone	1583	1795	1822	1986	2223	2210	2360
18011	Boone	2043	1853	2063	2072	2239	2489	2467
18011	Boone	2170	2267	2032	2244	2242	2414	2675
18011	Boone	2600	2310	2394	2136	2350	2345	2520
18011	Boone	2352	2655	2349	2428	2165	2379	2374
18011	Boone	1801	2341	2640	2335	2415	2155	2369
18011	Boone	1458	1774	2303	2597	2299	2381	2126
18011	Boone	1094	1418	1721	2233	2518	2230	2314
18011	Boone	839	1042	1343	1628	2113	2383	2112
18011	Boone	665	766	943	1214	1473	1913	2162
18011	Boone	559	542	621	767	993	1209	1578
18011	Boone	630	664	672	727	847	1051	1301
18011	Boone	28776	31245	33510	35740	37829	39796	41602
