1568	1634	1609	1583	1532	1484	1456
1790	1616	1678	1650	1620	1566	1517
1890	1862	1675	1733	1701	1669	1612
1878	1774	1759	1590	1650	1623	1593
1536	1538	1487	1498	1367	1428	1410
1521	1429	1443	1402	1416	1295	1355
1599	1614	1508	1514	1467	1480	1351
1717	1662	1670	1556	1560	1509	1521
1802	1744	1684	1689	1572	1575	1523
2008	1794	1733	1673	1678	1561	1564
2095	1988	1774	1714	1655	1659	1544
1858	2079	1968	1755	1695	1638	1643
1577	1814	2022	1913	1708	1650	1598
1219	1482	1703	1899	1800	1610	1558
963	1100	1336	1539	1722	1636	1469
776	806	922	1126	1304	1467	1403
588	545	570	660	815	955	1084
505	526	524	551	623	758	919
26890	27009	27066	27045	26885	26563	26119
