789	720	736	771	829	878	903
758	893	806	815	851	912	963
741	844	985	883	888	924	988
721	725	825	962	862	868	905
547	573	582	673	785	709	718
614	619	641	647	746	869	783
597	631	637	659	664	766	894
643	656	685	689	710	712	820
726	701	709	736	737	758	758
869	764	733	738	765	766	787
747	896	784	750	754	781	782
664	766	913	798	761	766	793
648	673	772	919	802	765	770
549	647	665	761	905	790	755
417	512	600	619	708	844	738
257	345	424	499	518	596	715
177	190	254	318	377	395	457
149	177	199	247	310	381	435
10613	11332	11950	12484	12972	13480	13964
