18167	Vigo	3096	3101	3125	3084	3000	2960	2968
18167	Vigo	3019	3064	3075	3103	3063	2981	2943
18167	Vigo	3093	2991	3043	3058	3088	3049	2967
18167	Vigo	4155	3954	3913	3978	4008	4045	4024
18167	Vigo	5032	5124	4918	4869	4923	4955	4994
18167	Vigo	3437	3392	3459	3196	3127	3189	3216
18167	Vigo	3006	3234	3191	3254	2973	2904	2973
18167	Vigo	3066	2997	3226	3191	3253	2969	2901
18167	Vigo	3061	3024	2961	3189	3159	3220	2938
18167	Vigo	3455	3006	2973	2914	3141	3114	3174
18167	Vigo	3718	3381	2943	2914	2859	3083	3059
18167	Vigo	3498	3646	3313	2886	2861	2809	3032
18167	Vigo	2982	3367	3507	3188	2780	2758	2712
18167	Vigo	2302	2805	3166	3302	3004	2622	2604
18167	Vigo	1805	2087	2541	2874	3004	2737	2392
18167	Vigo	1483	1554	1794	2191	2489	2609	2385
18167	Vigo	1521	1157	1213	1409	1731	1979	2086
18167	Vigo	1574	1651	1501	1468	1571	1819	2109
18167	Vigo	53303	53535	53862	54068	54034	53802	53477
