18183	Whitley	995	986	999	1000	975	952	942
18183	Whitley	1046	1036	1024	1036	1036	1010	985
18183	Whitley	1198	1102	1089	1074	1085	1084	1056
18183	Whitley	1096	1079	997	989	979	992	994
18183	Whitley	860	874	875	819	815	811	825
18183	Whitley	867	892	905	908	851	849	844
18183	Whitley	946	964	989	998	996	933	931
18183	Whitley	1043	995	1011	1036	1044	1039	973
18183	Whitley	1088	1078	1026	1041	1066	1074	1068
18183	Whitley	1282	1122	1108	1054	1068	1094	1102
18183	Whitley	1382	1322	1153	1137	1081	1094	1122
18183	Whitley	1229	1431	1363	1187	1170	1113	1127
18183	Whitley	1033	1240	1440	1369	1193	1177	1120
18183	Whitley	719	1001	1200	1394	1325	1156	1143
18183	Whitley	562	671	934	1120	1303	1240	1084
18183	Whitley	472	515	612	853	1024	1194	1140
18183	Whitley	449	414	449	535	748	902	1057
18183	Whitley	472	557	584	625	706	891	1106
18183	Whitley	16739	17279	17758	18175	18465	18605	18619
