18059	Hancock	2151	2299	2516	2723	2859	2938	2990
18059	Hancock	2513	2524	2639	2843	3045	3174	3249
18059	Hancock	2717	2872	2832	2924	3123	3326	3454
18059	Hancock	2323	2643	2785	2742	2831	3027	3228
18059	Hancock	1643	1892	2151	2266	2221	2295	2456
18059	Hancock	1923	2113	2348	2611	2712	2638	2705
18059	Hancock	2139	2379	2546	2771	3036	3128	3033
18059	Hancock	2484	2427	2650	2804	3025	3292	3381
18059	Hancock	2627	2676	2586	2801	2951	3172	3442
18059	Hancock	3011	2751	2779	2673	2884	3032	3256
18059	Hancock	2697	3080	2795	2813	2700	2910	3058
18059	Hancock	2308	2747	3119	2821	2836	2721	2932
18059	Hancock	2175	2260	2685	3048	2757	2774	2665
18059	Hancock	1602	2158	2227	2638	2989	2700	2719
18059	Hancock	1112	1544	2066	2130	2522	2856	2582
18059	Hancock	857	981	1355	1815	1875	2225	2527
18059	Hancock	663	700	794	1096	1471	1525	1816
18059	Hancock	671	742	797	884	1108	1454	1690
18059	Hancock	35616	38788	41670	44403	46945	49187	51183
