18075	Jay	723	706	728	743	733	721	719
18075	Jay	750	727	711	733	747	737	725
18075	Jay	791	750	728	713	735	749	738
18075	Jay	776	743	707	688	674	697	712
18075	Jay	516	609	597	577	560	558	580
18075	Jay	569	532	627	616	596	580	577
18075	Jay	545	568	533	628	617	598	583
18075	Jay	676	540	563	530	625	613	594
18075	Jay	687	672	538	561	528	624	611
18075	Jay	792	679	664	533	556	524	619
18075	Jay	739	773	664	650	522	545	514
18075	Jay	700	728	761	654	640	516	539
18075	Jay	655	659	687	719	619	606	491
18075	Jay	491	591	597	625	656	566	555
18075	Jay	415	444	534	542	569	598	516
18075	Jay	356	353	379	458	467	492	519
18075	Jay	290	269	269	292	354	364	385
18075	Jay	296	317	317	321	340	388	424
18075	Jay	10767	10660	10604	10583	10538	10476	10401
