1485	1591	1629	1633	1615	1623	1644
1515	1504	1610	1647	1651	1632	1640
1741	1557	1543	1649	1686	1688	1668
1668	1703	1525	1512	1617	1654	1657
1448	1460	1508	1360	1358	1454	1489
1390	1481	1491	1536	1384	1382	1479
1443	1417	1508	1516	1562	1407	1405
1647	1458	1430	1521	1528	1575	1419
1763	1654	1463	1433	1525	1531	1578
1919	1776	1663	1470	1438	1531	1539
1812	1925	1778	1664	1471	1439	1532
1623	1816	1926	1777	1663	1471	1439
1482	1591	1776	1884	1741	1629	1444
1128	1377	1477	1651	1757	1626	1526
816	975	1191	1282	1439	1538	1429
552	657	787	965	1046	1180	1269
408	404	480	580	718	783	890
341	400	429	492	587	722	842
24181	24745	25210	25574	25785	25866	25889
