18009	Blackford	370	351	333	309	287	275	264
18009	Blackford	349	360	342	325	302	281	270
18009	Blackford	396	341	353	336	320	297	277
18009	Blackford	421	351	306	318	303	290	270
18009	Blackford	323	329	279	246	257	246	237
18009	Blackford	315	310	316	270	240	251	240
18009	Blackford	329	311	309	315	268	239	250
18009	Blackford	399	312	297	297	303	257	230
18009	Blackford	383	378	297	285	285	291	246
18009	Blackford	488	372	367	289	277	278	283
18009	Blackford	489	474	362	357	282	270	272
18009	Blackford	471	467	453	347	343	271	260
18009	Blackford	420	441	438	426	328	324	257
18009	Blackford	371	390	410	407	397	306	303
18009	Blackford	286	337	355	374	371	363	280
18009	Blackford	247	245	288	305	323	322	316
18009	Blackford	214	191	189	225	240	255	256
18009	Blackford	203	230	232	234	259	283	309
18009	Blackford	6474	6190	5926	5665	5385	5099	4820
