1361	1347	1342	1344	1346	1352	1357
1361	1430	1411	1402	1403	1404	1410
1519	1442	1510	1486	1475	1474	1474
1468	1400	1334	1404	1385	1376	1376
1002	1053	1028	999	1060	1054	1052
1158	1098	1146	1116	1080	1145	1137
1164	1196	1129	1178	1145	1110	1175
1297	1179	1209	1142	1191	1158	1122
1224	1279	1163	1194	1127	1176	1144
1517	1205	1259	1145	1176	1111	1159
1592	1517	1204	1257	1143	1174	1110
1496	1603	1525	1208	1261	1148	1179
1249	1469	1570	1496	1186	1238	1129
1047	1203	1413	1512	1444	1146	1200
831	958	1100	1295	1389	1333	1061
642	670	772	894	1057	1140	1101
440	446	467	542	633	753	817
468	482	494	518	576	664	783
20836	20977	21076	21129	21078	20955	20784
