1135	1120	1144	1157	1158	1167	1182
1155	1174	1157	1180	1193	1193	1202
1138	1187	1206	1188	1210	1224	1222
1182	1161	1208	1223	1205	1227	1242
928	985	976	1023	1038	1028	1052
1020	902	960	958	1006	1024	1013
994	1062	939	996	995	1045	1066
1011	1021	1089	964	1021	1018	1070
1100	1036	1044	1112	986	1043	1039
1342	1110	1044	1052	1122	995	1053
1304	1327	1098	1032	1042	1112	987
1177	1291	1310	1085	1021	1032	1103
934	1158	1269	1288	1069	1008	1021
710	875	1085	1193	1213	1010	955
537	607	750	936	1034	1056	882
396	420	475	591	744	828	850
295	278	296	338	426	541	609
218	219	213	222	248	301	382
16576	16933	17263	17538	17731	17852	17930
