2662	2676	2613	2596	2563	2545	2536
2721	2639	2660	2598	2584	2551	2534
2825	2710	2633	2656	2597	2584	2551
2878	2846	2719	2637	2658	2600	2590
2070	2034	2067	2012	1968	2002	1971
2266	2067	2029	2074	2023	1986	2018
2351	2280	2086	2049	2093	2044	2012
2404	2281	2219	2037	2002	2045	1999
2509	2337	2224	2167	1993	1959	2001
2821	2397	2239	2137	2085	1923	1890
2914	2664	2270	2127	2036	1990	1837
2501	2741	2514	2147	2017	1936	1896
2170	2331	2558	2354	2014	1898	1825
1753	1964	2115	2328	2151	1844	1743
1326	1514	1703	1843	2034	1890	1621
1056	1113	1270	1436	1560	1726	1615
853	837	879	1008	1149	1253	1392
886	978	1016	1071	1184	1342	1506
38966	38409	37814	37277	36711	36118	35537
