768	781	773	762	749	745	751
769	795	808	798	788	774	769
825	802	830	841	830	818	803
821	768	748	776	788	780	769
625	604	575	569	595	609	606
680	642	620	595	589	613	629
694	714	674	650	622	615	642
790	706	725	686	660	631	625
814	791	707	726	688	661	633
1041	820	795	711	729	691	665
1059	1058	831	805	720	738	700
956	1070	1065	835	810	725	744
828	934	1044	1039	817	792	710
666	777	876	982	977	771	748
551	602	703	796	894	893	707
422	466	508	597	681	768	772
291	304	337	371	440	505	575
245	265	281	308	339	393	454
12845	12899	12900	12847	12716	12522	12302
