789	833	796	757	722	710	713
853	828	872	831	792	755	742
972	912	883	927	881	839	800
950	821	779	759	801	766	730
622	609	545	530	524	558	538
723	651	634	569	555	549	585
703	786	705	685	612	596	592
821	717	800	718	698	622	607
841	824	720	804	722	701	623
1060	843	824	720	804	723	702
1102	1046	833	814	711	794	715
952	1074	1018	812	794	695	777
770	921	1036	984	787	769	674
713	719	861	968	919	737	720
508	623	629	757	851	811	654
410	421	515	524	635	718	686
318	304	312	387	396	483	550
295	297	291	297	339	368	432
13402	13229	13053	12843	12543	12194	11840
