4282	4277	4453	4566	4524	4435	4401
4706	4482	4473	4654	4765	4721	4626
5166	4904	4666	4655	4840	4952	4904
4972	5142	4871	4626	4616	4803	4919
3496	3826	4007	3833	3647	3659	3824
3629	3634	3968	4170	3993	3809	3814
3841	4055	4054	4410	4622	4424	4226
4439	4104	4319	4316	4689	4904	4695
5135	4567	4221	4438	4436	4818	5036
5707	5187	4608	4261	4481	4482	4868
5538	5683	5161	4587	4246	4468	4470
4898	5476	5613	5102	4540	4208	4430
4166	4601	5149	5290	4818	4296	3992
3104	3816	4222	4737	4879	4455	3981
2224	2777	3414	3797	4267	4409	4036
1592	1823	2278	2814	3152	3554	3691
1121	1120	1282	1615	2009	2272	2576
878	958	995	1101	1328	1647	1954
68894	70432	71754	72972	73852	74316	74443
