988	985	973	963	945	939	944
992	1016	1012	999	988	969	963
1044	1038	1061	1056	1040	1028	1007
1177	1090	1096	1124	1124	1115	1105
1040	1074	1026	1049	1081	1090	1090
896	827	862	819	844	880	887
916	925	857	894	850	877	916
991	941	948	878	915	869	897
1036	994	943	952	881	919	872
1215	1021	979	930	939	869	907
1222	1188	1000	959	911	921	852
1079	1210	1173	988	948	902	913
993	1031	1154	1120	944	907	866
760	917	952	1068	1040	878	846
508	637	771	806	908	886	752
363	377	474	578	609	691	678
226	252	261	333	411	437	501
188	217	246	270	325	403	466
15634	15740	15788	15786	15703	15580	15462
