1418	1439	1428	1418	1389	1368	1362
1536	1410	1435	1425	1415	1386	1366
1497	1539	1415	1442	1431	1421	1392
1428	1365	1410	1300	1328	1323	1316
1149	1236	1188	1233	1136	1167	1166
1362	1261	1347	1298	1344	1240	1270
1435	1385	1285	1372	1323	1371	1267
1507	1459	1407	1307	1394	1344	1393
1516	1485	1440	1389	1293	1380	1330
1573	1486	1457	1415	1365	1274	1359
1553	1530	1446	1420	1381	1333	1246
1351	1517	1493	1412	1390	1353	1307
1152	1296	1453	1432	1358	1338	1306
872	1069	1202	1352	1335	1270	1255
678	774	949	1071	1211	1199	1145
498	554	633	780	887	1009	1005
323	362	402	464	577	663	762
245	327	395	464	546	670	804
21093	21494	21785	21994	22103	22109	22051
