705	691	688	689	690	693	696
682	741	724	719	720	720	723
804	731	791	770	764	763	763
785	753	687	746	728	723	722
520	534	527	491	539	531	530
602	587	598	588	545	598	588
581	601	585	596	586	544	596
663	592	611	595	606	596	553
624	653	584	603	587	598	588
752	608	637	570	589	574	585
816	742	600	628	562	581	567
746	810	734	593	620	556	575
595	720	780	708	572	599	537
501	564	682	740	673	545	573
379	451	508	616	671	614	499
279	291	347	395	483	530	488
172	173	181	219	251	311	345
153	150	149	154	177	206	251
10359	10392	10412	10418	10364	10281	10179
