2107	2175	2111	2050	1968	1914	1885
2333	2148	2219	2155	2092	2010	1954
2423	2390	2200	2275	2208	2143	2060
2435	2216	2200	2037	2113	2059	2005
2164	2097	1980	1997	1887	1957	1927
2218	2272	2206	2097	2118	2013	2080
2460	2300	2362	2291	2174	2198	2090
2606	2395	2241	2307	2237	2119	2144
2621	2485	2283	2134	2202	2131	2015
2900	2438	2310	2121	1978	2047	1978
2722	2714	2273	2151	1973	1837	1906
2544	2555	2544	2118	2001	1829	1698
2222	2405	2415	2407	1998	1886	1722
1610	2041	2213	2227	2223	1845	1741
1201	1431	1786	1946	1964	1966	1635
919	992	1171	1469	1610	1633	1643
744	707	757	900	1136	1257	1284
674	809	864	931	1061	1283	1497
36903	36570	36135	35613	34943	34127	33264
