501	518	504	493	476	463	450
573	513	530	516	504	487	473
652	593	530	547	532	519	502
665	581	531	478	495	483	473
421	447	402	375	340	357	350
460	432	457	413	385	350	367
461	445	421	447	405	377	343
502	450	435	413	439	397	371
582	494	444	430	408	434	391
660	572	486	438	424	403	429
668	642	557	474	428	414	395
538	664	637	554	471	427	412
519	539	664	635	553	471	427
442	496	514	634	608	530	453
369	383	430	447	554	533	466
252	277	288	326	341	426	412
158	165	182	191	219	232	293
111	127	137	153	168	191	213
8534	8338	8149	7964	7750	7494	7220
