18017	Cass	1284	1307	1275	1267	1252	1242	1238
18017	Cass	1322	1274	1300	1268	1262	1247	1237
18017	Cass	1352	1317	1271	1298	1268	1262	1247
18017	Cass	1282	1300	1266	1222	1249	1222	1219
18017	Cass	1002	965	1001	989	961	989	972
18017	Cass	1124	1023	984	1023	1013	988	1016
18017	Cass	1150	1130	1032	993	1031	1023	1000
18017	Cass	1164	1116	1100	1007	970	1007	1000
18017	Cass	1189	1131	1088	1074	985	948	985
18017	Cass	1419	1140	1087	1049	1037	954	917
18017	Cass	1391	1351	1088	1040	1006	996	917
18017	Cass	1269	1323	1288	1039	996	965	957
18017	Cass	1139	1195	1248	1218	984	946	918
18017	Cass	922	1050	1105	1157	1132	916	882
18017	Cass	737	823	939	992	1042	1022	828
18017	Cass	608	654	729	834	883	931	916
18017	Cass	508	502	537	601	691	735	778
18017	Cass	626	661	676	711	774	872	964
18017	Cass	19488	19262	19014	18782	18536	18265	17991
