18067	Howard	2536	2554	2516	2466	2388	2335	2307
18067	Howard	2587	2498	2523	2490	2443	2367	2315
18067	Howard	2754	2563	2481	2510	2479	2433	2358
18067	Howard	2691	2645	2465	2390	2423	2399	2358
18067	Howard	2350	2271	2266	2134	2074	2114	2101
18067	Howard	2460	2419	2338	2342	2212	2157	2196
18067	Howard	2452	2424	2397	2319	2322	2197	2148
18067	Howard	2594	2408	2385	2367	2291	2292	2171
18067	Howard	2576	2564	2384	2363	2349	2274	2274
18067	Howard	3198	2547	2536	2360	2340	2328	2254
18067	Howard	3242	3126	2491	2483	2313	2296	2285
18067	Howard	2999	3147	3036	2423	2420	2257	2243
18067	Howard	2782	2874	3017	2915	2329	2331	2177
18067	Howard	2243	2622	2709	2849	2756	2205	2210
18067	Howard	1679	2065	2412	2497	2631	2549	2043
18067	Howard	1480	1466	1800	2107	2189	2314	2248
18067	Howard	1101	1191	1175	1449	1703	1778	1890
18067	Howard	1241	1349	1457	1521	1728	2011	2236
18067	Howard	42965	42733	42388	41985	41390	40637	39814
