525	530	514	495	468	442	423
600	530	535	519	500	473	446
662	608	538	542	526	506	479
660	577	534	475	481	468	452
460	475	424	400	358	367	358
444	436	452	406	384	345	354
462	462	454	470	421	398	359
561	460	460	454	470	421	397
572	553	455	455	450	466	417
701	557	539	445	445	441	457
691	667	531	515	426	427	424
561	654	631	505	490	407	408
498	533	621	600	481	468	389
367	466	498	581	563	453	442
299	322	410	439	515	501	404
240	249	268	345	371	437	428
168	156	162	177	230	250	298
106	125	127	134	147	181	210
8577	8360	8153	7957	7726	7451	7145
