1966	1967	2000	2049	2103	2152	2179
2269	2206	2190	2212	2257	2310	2360
2419	2547	2455	2423	2438	2480	2534
2163	2307	2432	2343	2317	2335	2378
1320	1413	1542	1654	1604	1602	1625
1453	1470	1557	1699	1816	1762	1754
1731	1801	1796	1880	2037	2167	2101
1990	1943	2001	1987	2070	2237	2375
2035	2107	2049	2105	2088	2171	2343
2279	2082	2149	2090	2146	2129	2214
2345	2310	2106	2174	2115	2173	2155
2057	2362	2321	2117	2187	2131	2191
1864	2011	2303	2263	2067	2138	2088
1367	1768	1902	2181	2146	1964	2037
894	1254	1622	1750	2014	1988	1825
580	771	1078	1402	1521	1762	1748
373	433	575	809	1061	1161	1358
297	340	389	491	670	901	1087
29402	31092	32467	33629	34657	35563	36352
