18179	Wells	898	853	829	802	787	782	774
18179	Wells	900	940	891	865	835	819	814
18179	Wells	933	925	965	914	888	856	839
18179	Wells	956	858	854	893	848	827	797
18179	Wells	721	702	646	655	688	659	646
18179	Wells	771	732	712	658	669	705	674
18179	Wells	774	816	776	754	694	706	744
18179	Wells	767	782	824	785	762	701	713
18179	Wells	849	769	785	828	788	766	704
18179	Wells	1085	834	755	773	816	777	755
18179	Wells	1111	1051	808	733	752	795	756
18179	Wells	956	1102	1041	800	726	746	789
18179	Wells	804	947	1090	1029	791	718	739
18179	Wells	659	780	919	1059	1001	769	700
18179	Wells	513	632	746	881	1017	962	740
18179	Wells	446	476	582	683	807	932	883
18179	Wells	422	383	403	492	579	686	795
18179	Wells	469	550	572	599	675	780	918
18179	Wells	14034	14132	14198	14203	14123	13986	13780
