617	625	584	562	554	556	562
613	631	639	596	573	564	568
653	625	643	653	608	585	575
624	567	547	565	576	539	520
408	376	357	356	372	385	364
502	439	402	385	383	401	413
479	515	451	412	395	393	412
516	470	506	445	406	388	387
603	504	460	495	438	399	381
668	582	488	447	481	426	389
675	644	562	472	434	466	415
602	667	637	556	468	429	462
500	584	647	618	540	456	419
436	462	540	601	575	504	427
307	385	408	480	535	513	450
246	254	318	338	401	449	434
207	176	182	231	247	297	335
198	200	188	187	215	239	279
8854	8706	8559	8399	8201	7989	7792
