18065	Henry	1360	1279	1284	1276	1239	1194	1159
18065	Henry	1453	1413	1327	1331	1322	1282	1236
18065	Henry	1622	1516	1473	1382	1385	1375	1333
18065	Henry	1610	1550	1449	1409	1323	1329	1321
18065	Henry	1164	1247	1224	1159	1132	1071	1080
18065	Henry	1199	1173	1256	1237	1175	1151	1088
18065	Henry	1313	1249	1224	1310	1289	1225	1201
18065	Henry	1464	1317	1253	1229	1316	1294	1230
18065	Henry	1613	1458	1312	1248	1226	1312	1290
18065	Henry	1892	1592	1440	1297	1234	1213	1298
18065	Henry	1791	1851	1557	1410	1272	1211	1190
18065	Henry	1745	1742	1801	1515	1375	1242	1183
18065	Henry	1525	1680	1676	1735	1460	1327	1201
18065	Henry	1300	1434	1582	1580	1638	1380	1256
18065	Henry	1032	1173	1294	1431	1434	1490	1257
18065	Henry	848	849	967	1071	1190	1196	1248
18065	Henry	678	628	629	721	804	899	908
18065	Henry	766	774	751	746	801	883	988
18065	Henry	24375	23925	23499	23087	22615	22074	21467
