3454	3455	3443	3423	3372	3339	3324
3494	3450	3458	3446	3426	3377	3344
3709	3503	3462	3473	3463	3442	3393
3425	3386	3211	3181	3201	3202	3188
2715	2707	2715	2606	2591	2622	2637
2758	2666	2661	2685	2584	2579	2606
2965	2869	2777	2766	2788	2685	2685
3083	2912	2821	2739	2728	2750	2649
3131	3027	2865	2778	2702	2692	2713
3473	3102	3000	2843	2758	2684	2675
3588	3452	3082	2980	2828	2744	2672
3118	3574	3434	3066	2966	2818	2736
2682	3060	3498	3363	3004	2909	2767
1913	2509	2862	3275	3155	2823	2738
1291	1725	2260	2589	2970	2869	2575
1048	1112	1486	1951	2248	2588	2513
824	826	872	1175	1551	1799	2084
865	930	963	1015	1220	1554	1895
47536	48265	48870	49354	49555	49476	49194
