18097	Marion	33462	34586	35438	35693	35582	35898	36647
18097	Marion	30531	31671	32921	33852	34164	34105	34445
18097	Marion	29094	29573	30796	32095	33050	33380	33334
18097	Marion	31022	29381	29766	30938	32231	33218	33580
18097	Marion	36038	36730	34333	34480	35475	36849	37939
18097	Marion	39647	41716	42098	39222	39319	40465	41911
18097	Marion	34002	35877	38220	38781	36225	36446	37646
18097	Marion	30806	31378	33331	35734	36349	33977	34237
18097	Marion	29312	29006	29698	31651	34032	34653	32393
18097	Marion	32945	28137	27911	28647	30573	32917	33530
18097	Marion	32935	31734	27137	26962	27713	29601	31900
18097	Marion	28247	31370	30264	25929	25808	26574	28413
18097	Marion	22336	26360	29333	28367	24353	24286	25052
18097	Marion	16053	20311	24039	26834	26009	22372	22354
18097	Marion	12303	14054	17816	21180	23721	23046	19864
18097	Marion	10507	10280	11752	14967	17877	20099	19593
18097	Marion	8783	8026	7858	9041	11588	13929	15752
18097	Marion	9683	10376	10352	10359	11139	13163	15818
18097	Marion	467706	480566	493063	504732	515208	524978	534408
