493	502	515	516	508	504	508
550	524	531	543	543	534	530
555	573	545	553	564	564	555
601	519	539	511	521	534	535
410	394	352	376	358	370	383
419	461	441	394	421	400	413
435	444	488	467	415	444	422
504	445	453	499	476	424	452
595	513	453	460	508	484	431
689	612	526	463	471	520	495
700	698	618	531	468	476	525
622	695	694	615	529	466	474
523	602	672	672	597	515	453
465	495	569	636	637	566	490
350	419	447	515	577	579	516
249	285	342	366	424	477	479
173	188	214	262	277	325	368
175	188	208	234	281	316	365
8508	8557	8607	8613	8575	8498	8394
