16039	16385	16776	17231	17629	18044	18493
15693	16112	16477	16874	17330	17729	18151
15391	15946	16367	16737	17134	17589	17988
14354	14487	15040	15453	15835	16246	16702
12301	12569	12645	13121	13412	13761	14143
12747	13099	13381	13534	14072	14432	14786
12556	12600	13013	13309	13466	14025	14419
12901	12456	12517	12962	13259	13407	13976
13046	12706	12294	12369	12832	13126	13268
13641	12797	12477	12095	12180	12650	12944
13023	13328	12516	12220	11862	11956	12431
12000	12696	12989	12219	11949	11618	11721
9905	11491	12162	12459	11744	11508	11211
7287	9254	10738	11397	11694	11050	10856
5389	6665	8466	9849	10487	10778	10214
4229	4746	5848	7462	8708	9315	9601
3530	3461	3867	4781	6143	7209	7767
3527	4161	4463	4916	5760	7128	8652
197559	204959	212036	218988	225496	231571	237323
