5618	5585	5893	6128	6275	6408	6531
5058	5636	5606	5913	6147	6293	6427
4481	5109	5686	5654	5959	6191	6335
8983	9139	9560	9943	9923	10133	10293
17658	17931	17779	18207	18592	18416	18673
7487	7818	7987	7774	8179	8570	8347
5549	5748	6081	6240	6018	6429	6836
4830	4780	4955	5253	5391	5197	5556
4558	4690	4670	4858	5168	5310	5121
4667	4542	4665	4646	4833	5143	5285
4653	4634	4501	4620	4602	4788	5097
4176	4585	4555	4427	4547	4535	4722
3360	4028	4417	4394	4279	4403	4402
2315	3135	3753	4125	4111	4014	4140
1701	2045	2761	3311	3648	3643	3567
1179	1393	1658	2240	2694	2979	2987
938	879	1024	1220	1654	2002	2232
829	994	1039	1153	1336	1699	2124
88040	92671	96590	100106	103356	106153	108675
