18035	Delaware	3141	3079	3073	3016	2918	2853	2830
18035	Delaware	3071	3081	3035	3039	2988	2895	2832
18035	Delaware	3253	3011	3037	3002	3011	2964	2874
18035	Delaware	5848	5789	5661	5703	5696	5716	5692
18035	Delaware	8126	8031	7912	7713	7743	7726	7750
18035	Delaware	3418	3467	3402	3314	3137	3183	3167
18035	Delaware	3015	3152	3191	3108	3002	2818	2868
18035	Delaware	3210	2957	3102	3155	3076	2970	2791
18035	Delaware	3350	3148	2909	3057	3116	3039	2934
18035	Delaware	3781	3276	3083	2855	3003	3064	2989
18035	Delaware	3855	3679	3193	3010	2791	2939	3001
18035	Delaware	3652	3742	3575	3109	2936	2726	2873
18035	Delaware	3468	3512	3601	3444	3000	2836	2638
18035	Delaware	2778	3232	3279	3370	3227	2816	2666
18035	Delaware	2106	2507	2919	2972	3063	2939	2570
18035	Delaware	1789	1806	2147	2507	2562	2650	2549
18035	Delaware	1542	1404	1412	1685	1977	2032	2112
18035	Delaware	1662	1800	1796	1812	1991	2276	2490
18035	Delaware	61065	60673	60327	59871	59237	58442	57626
