18073	Jasper	1072	1077	1108	1152	1179	1190	1195
18073	Jasper	1174	1142	1140	1168	1211	1236	1246
18073	Jasper	1229	1256	1214	1206	1232	1275	1299
18073	Jasper	1214	1257	1283	1245	1239	1266	1309
18073	Jasper	975	1031	1084	1120	1095	1096	1123
18073	Jasper	865	840	897	953	992	969	968
18073	Jasper	1014	1027	988	1046	1104	1146	1120
18073	Jasper	1076	1059	1067	1024	1081	1139	1180
18073	Jasper	1039	1111	1090	1094	1050	1107	1164
18073	Jasper	1271	1066	1135	1112	1114	1069	1126
18073	Jasper	1219	1291	1077	1145	1121	1122	1077
18073	Jasper	1082	1232	1298	1080	1147	1124	1125
18073	Jasper	1004	1083	1227	1289	1071	1137	1115
18073	Jasper	770	1001	1075	1214	1274	1058	1125
18073	Jasper	614	734	951	1022	1154	1212	1008
18073	Jasper	455	541	645	839	905	1023	1078
18073	Jasper	366	375	444	531	695	755	857
18073	Jasper	373	449	501	579	687	861	1015
18073	Jasper	16812	17572	18224	18819	19351	19785	20130
