2474	2355	2341	2290	2228	2185	2153
2428	2498	2379	2364	2314	2251	2207
2569	2455	2528	2408	2391	2340	2276
2893	2573	2483	2557	2455	2446	2405
2465	2542	2307	2255	2316	2245	2245
2105	2143	2215	1979	1923	1996	1915
2090	2225	2262	2332	2079	2021	2099
2342	2111	2247	2289	2358	2099	2042
2447	2326	2098	2235	2280	2349	2091
2933	2402	2285	2062	2199	2246	2314
2882	2882	2359	2245	2029	2166	2213
2437	2812	2808	2301	2191	1985	2118
2131	2379	2743	2740	2248	2143	1945
1803	2053	2285	2641	2642	2170	2073
1428	1658	1889	2101	2438	2446	2012
1090	1222	1419	1623	1811	2114	2129
809	839	939	1100	1268	1421	1673
798	904	976	1084	1250	1455	1675
38124	38379	38563	38606	38420	38078	37585
