18037	Dubois	1357	1382	1403	1411	1391	1359	1349
18037	Dubois	1429	1414	1437	1456	1462	1440	1408
18037	Dubois	1596	1494	1475	1497	1515	1519	1496
18037	Dubois	1416	1415	1322	1303	1321	1339	1344
18037	Dubois	979	1052	1051	981	963	977	992
18037	Dubois	1195	1133	1218	1222	1144	1127	1143
18037	Dubois	1169	1277	1209	1296	1296	1214	1197
18037	Dubois	1228	1212	1321	1251	1338	1337	1251
18037	Dubois	1431	1249	1231	1341	1271	1358	1355
18037	Dubois	1666	1441	1257	1239	1351	1279	1367
18037	Dubois	1632	1670	1443	1259	1241	1354	1282
18037	Dubois	1417	1623	1659	1435	1252	1236	1349
18037	Dubois	1166	1405	1607	1643	1420	1241	1227
18037	Dubois	934	1150	1385	1583	1619	1400	1224
18037	Dubois	794	901	1107	1334	1527	1563	1353
18037	Dubois	641	732	827	1018	1230	1412	1449
18037	Dubois	589	544	619	701	867	1052	1214
18037	Dubois	625	718	743	810	905	1070	1290
18037	Dubois	21264	21812	22314	22780	23113	23277	23290
