5020	5107	5293	5468	5557	5599	5620
5746	5623	5652	5809	5968	6044	6077
5958	6299	6104	6093	6234	6387	6456
6115	6297	6637	6443	6433	6573	6725
5215	5466	5686	6030	5889	5900	6038
5021	4948	5181	5390	5733	5579	5586
5025	5406	5281	5499	5700	6050	5879
5401	5399	5758	5595	5806	6005	6366
5420	5683	5643	5995	5810	6020	6222
5902	5564	5809	5755	6106	5914	6127
6369	5891	5543	5786	5733	6084	5895
5925	6213	5747	5416	5661	5617	5968
4774	5577	5861	5442	5145	5392	5361
3293	4343	5087	5373	5012	4757	5002
2138	2903	3830	4510	4788	4487	4277
1567	1800	2443	3245	3847	4110	3878
1071	1206	1380	1887	2528	3024	3262
804	988	1146	1332	1715	2285	2893
80764	84712	88082	91069	93666	95827	97632
