18153	Sullivan	562	541	535	532	524	510	495
18153	Sullivan	608	571	550	545	541	533	519
18153	Sullivan	608	628	589	566	562	557	549
18153	Sullivan	638	601	619	580	557	554	550
18153	Sullivan	499	520	499	520	488	471	471
18153	Sullivan	546	494	515	497	520	489	471
18153	Sullivan	561	564	511	532	513	536	505
18153	Sullivan	582	560	562	511	532	513	536
18153	Sullivan	598	574	553	556	505	526	507
18153	Sullivan	735	594	569	549	552	502	523
18153	Sullivan	746	719	581	558	538	542	493
18153	Sullivan	666	720	694	562	541	522	526
18153	Sullivan	658	633	685	662	536	516	499
18153	Sullivan	506	622	599	649	627	509	491
18153	Sullivan	389	460	565	546	593	574	468
18153	Sullivan	322	331	391	483	469	511	497
18153	Sullivan	289	243	252	300	371	364	399
18153	Sullivan	294	313	299	300	331	390	422
18153	Sullivan	9807	9688	9568	9448	9300	9119	8921
