2309	2335	2379	2396	2379	2360	2348
2520	2459	2468	2500	2509	2486	2462
2624	2661	2579	2576	2601	2606	2578
2670	2544	2589	2516	2518	2545	2551
2263	2347	2274	2341	2292	2304	2336
2217	2285	2365	2288	2353	2302	2314
2138	2315	2370	2442	2356	2419	2365
2357	2261	2429	2474	2541	2447	2510
2493	2426	2317	2482	2524	2590	2493
2886	2497	2425	2313	2477	2519	2585
2942	2831	2447	2377	2269	2431	2474
2473	2840	2734	2368	2304	2202	2362
2156	2312	2658	2569	2231	2176	2084
1427	1925	2070	2395	2325	2027	1984
994	1230	1661	1798	2091	2041	1788
726	816	1010	1374	1497	1753	1722
554	525	591	739	1016	1119	1324
387	435	444	485	583	771	924
36136	37044	37809	38432	38866	39099	39206
