10221	11082	12349	13498	14209	14640	15055
11328	12355	12993	14165	15255	15902	16295
11581	12696	13593	14114	15253	16329	16962
10108	11710	12780	13638	14145	15286	16368
6949	8467	9515	10106	10576	10854	11581
8870	9958	11499	12486	12931	13331	13524
10054	11255	12204	13726	14632	14988	15375
11172	11555	12635	13500	15021	15884	16207
11146	12125	12362	13385	14218	15752	16605
11820	11719	12621	12791	13795	14621	16175
10549	12199	11987	12845	12981	13976	14807
8834	10811	12403	12131	12970	13095	14098
7247	8885	10802	12352	12062	12892	13025
5323	7118	8668	10518	12011	11732	12551
3603	5106	6761	8212	9966	11379	11132
2742	3307	4614	6100	7404	9003	10298
2020	2259	2685	3726	4939	6008	7344
1881	2354	2728	3203	4104	5379	6812
145448	164961	183199	200496	216472	231051	244214
