18043	Floyd	2250	2250	2288	2303	2285	2266	2254
18043	Floyd	2411	2416	2394	2421	2427	2402	2378
18043	Floyd	2594	2581	2564	2526	2545	2544	2514
18043	Floyd	2623	2499	2498	2490	2458	2479	2480
18043	Floyd	2252	2362	2281	2301	2308	2287	2312
18043	Floyd	2327	2333	2435	2345	2360	2364	2341
18043	Floyd	2239	2469	2456	2551	2448	2459	2460
18043	Floyd	2460	2354	2578	2553	2643	2532	2541
18043	Floyd	2599	2503	2387	2609	2581	2670	2557
18043	Floyd	3103	2592	2494	2379	2600	2572	2662
18043	Floyd	3053	3054	2551	2456	2344	2563	2537
18043	Floyd	2696	2974	2977	2490	2400	2292	2509
18043	Floyd	2263	2583	2852	2861	2398	2314	2213
18043	Floyd	1632	2107	2407	2665	2680	2251	2177
18043	Floyd	1193	1464	1891	2167	2407	2428	2044
18043	Floyd	966	1020	1252	1625	1870	2084	2110
18043	Floyd	889	734	776	959	1252	1450	1626
18043	Floyd	892	931	872	873	980	1205	1445
18043	Floyd	38442	39223	39954	40573	40985	41162	41161
