3401	3369	3579	3739	3830	3899	3977
3216	3397	3370	3583	3744	3836	3904
3164	3212	3397	3374	3588	3750	3842
7303	7620	7680	7836	7833	8011	8145
14906	14963	15371	15348	15516	15458	15745
6007	6287	6286	6717	6666	6843	6760
4411	4702	4950	4894	5331	5256	5444
3518	4156	4442	4694	4645	5062	4994
3412	3300	3938	4235	4498	4462	4868
3673	3352	3242	3877	4173	4437	4403
3587	3608	3290	3184	3813	4106	4369
3369	3527	3540	3230	3130	3753	4045
2869	3288	3434	3446	3149	3056	3672
2039	2718	3110	3256	3274	2999	2918
1389	1868	2491	2861	3006	3032	2788
1129	1210	1623	2175	2513	2655	2692
814	896	957	1292	1747	2037	2173
633	800	931	1048	1314	1737	2166
68840	72273	75631	78789	81770	84389	86905
