1031	1034	1003	966	913	862	827
1201	1041	1045	1014	977	924	872
1281	1218	1057	1060	1029	990	937
1252	1112	1066	929	937	913	881
904	890	810	790	694	707	693
868	892	877	803	786	693	705
928	898	924	908	828	811	717
1094	916	887	915	900	821	803
1173	1070	899	871	900	886	808
1366	1141	1042	878	852	882	868
1365	1312	1098	1005	849	824	855
1159	1312	1260	1058	969	821	798
1029	1127	1274	1224	1030	945	801
778	969	1061	1200	1155	974	896
663	687	857	940	1068	1031	872
510	561	580	729	804	918	889
423	359	398	415	526	584	672
367	421	413	436	463	543	624
17392	16960	16551	16141	15680	15129	14518
