593	574	567	565	556	540	527
644	603	584	577	575	565	549
694	664	621	600	594	591	581
828	815	785	741	721	716	713
806	801	802	788	757	746	745
879	874	870	875	862	835	823
887	886	881	876	883	869	841
868	822	821	816	811	817	802
887	857	810	809	804	799	805
942	849	819	773	772	768	763
833	836	746	718	673	673	669
785	740	743	657	630	587	588
636	713	669	671	589	564	524
500	570	637	599	602	529	507
342	416	459	516	487	492	432
240	264	317	353	400	381	386
187	164	180	219	248	284	273
117	134	132	141	165	192	224
11668	11582	11443	11294	11129	10948	10752
