868	890	905	929	929	917	913
1022	943	965	980	1005	1004	991
1104	1100	1013	1037	1051	1077	1076
1053	1060	1057	973	998	1013	1040
763	791	810	820	758	784	800
741	742	769	794	804	746	770
860	766	768	796	822	833	775
949	890	792	796	824	850	861
987	979	917	817	822	849	876
1135	999	991	928	828	832	861
1096	1130	995	987	926	826	830
980	1086	1119	986	979	920	822
779	938	1039	1071	946	941	886
646	721	868	964	995	882	880
457	569	636	769	858	888	790
315	373	464	522	636	714	743
200	229	271	341	387	475	540
158	196	234	282	352	424	521
14113	14402	14613	14792	14920	14975	14975
