18103	Miami	1031	1064	1033	1003	963	935	922
18103	Miami	1146	1051	1085	1054	1023	983	954
18103	Miami	1220	1175	1078	1113	1081	1049	1008
18103	Miami	1158	1065	1033	952	988	963	938
18103	Miami	880	859	808	796	739	772	757
18103	Miami	854	873	853	805	796	741	773
18103	Miami	1023	917	940	917	863	855	797
18103	Miami	1112	1005	903	928	904	850	843
18103	Miami	1070	1082	980	882	908	883	829
18103	Miami	1323	1031	1043	947	853	880	855
18103	Miami	1261	1270	990	1002	912	822	849
18103	Miami	1206	1228	1235	964	977	890	803
18103	Miami	1083	1161	1183	1191	931	944	861
18103	Miami	810	1001	1075	1097	1106	866	880
18103	Miami	626	723	894	964	986	996	782
18103	Miami	524	529	613	760	823	844	856
18103	Miami	430	414	417	485	605	660	680
18103	Miami	459	529	562	588	650	766	877
18103	Miami	17216	16977	16725	16448	16108	15699	15264
