3250	3201	3220	3263	3261	3237	3220
3528	3364	3308	3322	3362	3358	3331
3638	3702	3518	3453	3461	3499	3492
3482	3409	3477	3309	3255	3269	3311
2527	2567	2566	2662	2547	2527	2552
2531	2505	2545	2559	2660	2554	2531
2711	2628	2602	2639	2649	2754	2647
2871	2773	2683	2660	2694	2700	2808
3021	2872	2775	2685	2665	2697	2703
3432	3003	2855	2761	2671	2654	2686
3414	3413	2984	2838	2747	2658	2644
3163	3398	3392	2966	2824	2735	2650
2579	3134	3358	3353	2933	2796	2712
2009	2487	3018	3235	3233	2833	2706
1514	1865	2304	2805	3012	3017	2651
1259	1364	1671	2069	2531	2724	2742
1095	1056	1139	1398	1737	2139	2313
1027	1214	1290	1391	1606	1933	2369
47051	47955	48705	49368	49848	50084	50068
