732	810	830	832	823	827	838
780	741	820	839	841	832	836
898	802	761	840	859	860	850
886	888	793	753	831	850	852
702	712	726	656	627	696	714
723	720	729	741	669	640	710
696	725	721	730	742	670	641
824	699	728	724	732	745	673
884	823	698	726	722	730	743
949	881	819	694	722	718	727
917	948	878	816	691	719	715
809	912	941	871	809	686	714
724	784	882	910	844	784	666
523	658	712	802	831	772	720
379	436	550	598	678	705	659
251	295	340	431	473	540	566
161	176	206	240	309	342	394
113	151	179	215	257	323	385
11951	12162	12311	12419	12461	12441	12403
