1228	1207	1200	1174	1142	1121	1104
1262	1239	1218	1211	1186	1153	1132
1299	1276	1254	1233	1225	1199	1166
1605	1433	1419	1402	1387	1383	1362
1534	1562	1421	1416	1400	1393	1393
1083	1103	1130	999	997	984	976
1037	1172	1190	1215	1072	1069	1056
1187	1058	1194	1215	1239	1092	1089
1252	1180	1053	1189	1212	1236	1089
1453	1227	1157	1032	1168	1191	1215
1439	1430	1206	1138	1016	1151	1174
1255	1394	1383	1168	1104	988	1119
981	1211	1343	1333	1129	1069	959
846	925	1141	1269	1262	1072	1018
676	750	821	1017	1136	1134	967
486	560	621	683	852	958	961
328	360	415	464	515	648	736
254	309	353	411	475	543	661
19205	19396	19519	19569	19517	19384	19177
