33258	34162	34278	34306	33932	33685	33679
35119	34064	35017	35138	35160	34773	34527
36356	36028	34961	35954	36075	36089	35686
36400	34892	34594	33574	34574	34750	34811
29346	31033	30011	29966	29092	30094	30358
31654	30025	31715	30813	30810	30005	30986
31169	31854	30323	32035	31116	31151	30403
31074	31634	32329	30829	32557	31595	31645
31556	31335	31920	32628	31144	32878	31887
35797	31016	30805	31419	32134	30700	32416
38044	35077	30394	30210	30848	31569	30184
33334	36562	33700	29240	29103	29766	30491
27028	31142	34170	31542	27415	27336	28012
19544	24352	28113	30965	28655	24967	24956
14887	17030	21253	24655	27272	25309	22115
12275	12347	14130	17722	20676	22994	21430
10097	9184	9247	10663	13465	15830	17743
9067	10491	10764	11082	12167	14474	17268
496005	502228	507724	512741	516195	517965	518597
