1407	1389	1380	1376	1354	1332	1323
1559	1456	1431	1417	1409	1384	1361
1595	1594	1485	1457	1440	1430	1404
1604	1541	1544	1440	1417	1403	1395
1291	1288	1278	1312	1237	1232	1231
1185	1259	1260	1262	1298	1229	1222
1273	1262	1332	1324	1320	1355	1284
1496	1296	1281	1351	1341	1335	1371
1469	1481	1285	1272	1343	1333	1327
1814	1451	1462	1270	1258	1329	1319
1884	1788	1428	1439	1250	1239	1310
1551	1831	1736	1389	1403	1220	1211
1255	1489	1756	1668	1337	1354	1180
918	1179	1398	1654	1574	1265	1285
695	799	1027	1225	1456	1391	1122
435	562	647	836	1005	1202	1156
352	314	406	473	616	749	904
237	301	314	373	444	564	707
22020	22280	22450	22538	22502	22346	22112
