1981	1965	1935	1931	1908	1880	1860
2220	2067	2047	2013	2007	1981	1952
2263	2318	2155	2133	2095	2087	2059
2185	2128	2182	2033	2015	1984	1979
1728	1643	1631	1697	1589	1588	1572
1811	1823	1723	1718	1786	1678	1673
1853	1864	1877	1776	1765	1838	1727
2072	1885	1895	1909	1805	1793	1867
2257	2076	1888	1900	1915	1811	1797
2556	2229	2050	1868	1882	1900	1794
2486	2511	2189	2014	1839	1853	1871
2338	2456	2475	2159	1987	1816	1832
2098	2278	2388	2407	2103	1937	1771
1694	1956	2126	2230	2251	1971	1820
1242	1478	1709	1864	1963	1986	1744
923	1008	1203	1398	1534	1627	1654
752	679	739	891	1043	1156	1236
706	730	708	736	834	973	1115
33165	33094	32920	32677	32321	31859	31323
