18109	Morgan	2078	2083	2169	2224	2203	2160	2143
18109	Morgan	2298	2177	2179	2268	2322	2300	2254
18109	Morgan	2507	2394	2266	2267	2358	2413	2389
18109	Morgan	2423	2466	2350	2221	2223	2314	2371
18109	Morgan	1719	1872	1934	1862	1763	1773	1853
18109	Morgan	1862	1851	2010	2079	2004	1902	1909
18109	Morgan	1919	2079	2065	2233	2301	2217	2107
18109	Morgan	2250	2053	2216	2200	2376	2442	2354
18109	Morgan	2585	2285	2085	2250	2235	2413	2478
18109	Morgan	2862	2595	2293	2093	2260	2246	2425
18109	Morgan	2727	2854	2585	2285	2087	2255	2241
18109	Morgan	2510	2685	2809	2545	2253	2059	2226
18109	Morgan	2068	2363	2532	2654	2408	2136	1956
18109	Morgan	1590	1923	2200	2363	2480	2254	2003
18109	Morgan	1166	1477	1784	2046	2201	2313	2105
18109	Morgan	902	989	1253	1519	1750	1888	1992
18109	Morgan	669	654	717	913	1114	1292	1401
18109	Morgan	595	634	647	693	824	1003	1197
18109	Morgan	34730	35434	36094	36715	37162	37380	37404
