1696	1734	1763	1810	1810	1787	1780
2027	1842	1880	1909	1958	1956	1932
2141	2181	1979	2019	2048	2099	2096
2006	2062	2101	1906	1947	1978	2031
1512	1524	1596	1650	1504	1547	1580
1495	1521	1530	1612	1669	1527	1567
1724	1565	1594	1603	1687	1749	1603
1862	1779	1614	1647	1654	1739	1803
1951	1910	1823	1656	1690	1695	1782
2242	1969	1927	1840	1673	1707	1712
2200	2227	1955	1915	1830	1664	1699
1902	2175	2200	1932	1894	1813	1650
1677	1829	2091	2115	1860	1827	1751
1252	1548	1689	1935	1961	1728	1702
944	1089	1344	1474	1695	1722	1521
709	776	895	1111	1225	1416	1444
485	533	582	676	848	939	1097
437	487	541	605	699	854	1001
28262	28751	29104	29415	29652	29747	29751
