6503	6565	6976	7286	7464	7598	7751
6257	6497	6567	6984	7295	7475	7609
6103	6252	6501	6578	6998	7310	7490
14875	15519	15675	15896	15980	16326	16582
28606	28647	29471	29520	29720	29761	30281
11490	12027	11809	12683	12641	12807	12808
8537	9142	9635	9311	10191	10115	10293
6916	8187	8787	9291	8980	9829	9762
6880	6577	7846	8463	8987	8699	9527
7316	6803	6501	7765	8380	8906	8620
7455	7260	6741	6440	7696	8306	8831
6991	7391	7178	6665	6371	7621	8231
5998	6871	7248	7035	6536	6255	7493
4277	5764	6592	6964	6764	6295	6035
3077	3980	5360	6147	6513	6337	5914
2577	2741	3529	4768	5491	5841	5703
2073	2121	2247	2902	3947	4576	4903
2043	2470	2733	2985	3552	4556	5593
137974	144814	151396	157683	163506	168613	173426
