4371	4298	4117	4084	4098	4118	4099
4300	4344	4283	4106	4075	4091	4113
4410	4300	4342	4287	4112	4081	4097
4806	4670	4560	4600	4550	4383	4358
4427	4207	4195	4187	4256	4253	4132
3866	3710	3499	3519	3527	3613	3607
3963	3896	3713	3506	3523	3534	3630
4169	3907	3841	3672	3471	3487	3501
4393	4084	3841	3783	3621	3425	3440
5056	4307	4003	3771	3716	3561	3370
5047	4939	4197	3908	3687	3635	3486
4635	4870	4758	4051	3778	3569	3524
4145	4403	4605	4508	3845	3593	3401
3309	3853	4078	4275	4198	3588	3361
2586	2874	3367	3583	3767	3714	3183
2008	2115	2361	2784	2981	3146	3117
1840	1517	1597	1796	2134	2303	2441
1586	1816	1785	1830	1982	2270	2543
68917	68110	67142	66250	65321	64364	63403
