822	864	830	813	785	751	725
1008	852	893	857	840	811	775
1156	1072	905	945	905	886	855
1112	1107	1026	866	906	870	852
737	700	723	692	589	624	605
707	664	635	663	638	546	578
800	796	743	708	736	708	607
1028	811	806	754	716	744	717
1122	1023	808	804	753	715	743
1229	1109	1012	801	797	746	710
1260	1195	1079	987	782	779	730
1173	1214	1151	1042	955	758	755
1044	1132	1170	1112	1006	925	735
873	1007	1091	1128	1074	973	897
643	816	938	1021	1058	1009	917
469	534	679	783	858	893	855
313	361	406	522	605	667	699
440	458	496	547	653	770	885
15936	15715	15391	15045	14656	14175	13640
