2745	2835	2876	2896	2853	2789	2767
2906	2862	2950	2987	3004	2956	2891
3138	3038	2985	3073	3107	3122	3070
2779	2824	2731	2678	2757	2791	2807
2021	2086	2115	2043	1994	2055	2085
2445	2258	2334	2378	2298	2251	2316
2450	2572	2375	2451	2492	2409	2363
2512	2520	2642	2440	2516	2555	2469
2912	2553	2560	2682	2480	2554	2591
3399	2939	2574	2582	2706	2501	2576
3348	3411	2945	2581	2589	2716	2510
2843	3336	3393	2933	2573	2584	2712
2312	2781	3258	3317	2869	2521	2536
1704	2222	2673	3132	3192	2766	2434
1481	1606	2088	2517	2956	3018	2621
1082	1303	1412	1836	2222	2618	2684
928	858	1025	1122	1460	1778	2105
884	1035	1076	1205	1348	1639	2010
41889	43039	44012	44853	45416	45623	45547
