1152	1104	1031	1005	1012	1022	1005
1157	1185	1136	1061	1033	1039	1049
1120	1204	1231	1178	1101	1071	1075
1163	1041	1122	1152	1106	1038	1013
1125	1081	1004	1080	1107	1078	1029
1303	1161	1120	1047	1128	1156	1127
1297	1310	1163	1117	1039	1121	1153
1248	1254	1266	1120	1072	992	1076
1220	1191	1198	1210	1065	1018	935
1515	1192	1162	1170	1182	1038	992
1547	1449	1129	1101	1109	1122	980
1339	1498	1399	1083	1059	1066	1078
1217	1296	1450	1351	1042	1020	1028
836	1132	1205	1354	1262	973	953
633	758	1022	1092	1231	1151	890
557	548	654	886	952	1075	1011
466	437	426	513	697	754	860
443	530	561	578	646	801	937
19338	19371	19279	19098	18843	18535	18191
