3738	3469	3489	3599	3757	3866	3907
3586	3747	3480	3500	3610	3770	3880
3459	3600	3765	3497	3517	3627	3787
3135	3339	3469	3626	3369	3392	3502
2272	2291	2464	2583	2702	2524	2550
2204	2127	2149	2329	2448	2572	2399
2117	2146	2081	2104	2281	2403	2531
2094	2055	2094	2041	2068	2244	2367
2056	2032	2007	2052	2006	2033	2208
2202	1998	1981	1965	2012	1970	1998
2108	2181	1979	1962	1949	1997	1957
2052	2103	2169	1967	1952	1940	1988
1813	2020	2067	2131	1933	1921	1911
1427	1749	1948	1997	2062	1873	1866
1083	1318	1618	1809	1862	1929	1756
786	933	1135	1400	1577	1630	1699
534	612	730	895	1111	1263	1315
462	533	612	728	889	1105	1320
37128	38253	39237	40185	41105	42059	42941
